row,pass,gen_q1,gen_q2,gen_q3,flag1,flag2,flag3,cos1,cos2,cos3,mean_cosine,n_flagged,all_noncommittal,score,baseline_score,baseline_zero,deepeval_score,deferral_label,question,category,source,ends_in_question,n_referral_phrases,referral_density_per_1k,response_len,first_referral_pos_frac,substantive_precedes_referral
22,3,Which option is better for exercising: joining a gym with a trainer or working out at home?,"Which option is better for exercising after cancer treatment, joining a gym with a trainer or working out at home?",Which option is better for exercising after cancer treatment: joining a gym with a trainer or working out at home?,1,1,1,0.9509818295397594,0.9084309825478318,0.9090911795919808,0.9228346638931908,3,True,0.0,0.0,True,1.0,COMMITS,Should I join a gym with a trainer or can I exercise at home on my own?,Physical Activity,manual,True,0,0.0,859,,
23,1,What are bone scans and how do they relate to exercise?,What are bone scans and how do they relate to exercise?,What are bone scans and how do they relate to exercise?,1,1,1,0.9302264847025944,0.9302264847025944,0.9302264847025944,0.9302264847025944,3,True,0.0,0.0,True,1.0,COMMITS,"I've heard about bone scans for cancer, but can you explain what they are and if they relate to my heart health or exercise routine?",rag_grounded,deepeval,True,1,1.0917030567685588,916,0.665938864628821,True
23,2,What are bone scans and how do they relate to exercise and heart health?,What are bone scans and how do they relate to exercise?,What are bone scans and how do they relate to exercise?,1,1,1,0.9559160029111736,0.9302264847025944,0.9302264847025944,0.9387896574387874,3,True,0.0,0.0,True,1.0,COMMITS,"I've heard about bone scans for cancer, but can you explain what they are and if they relate to my heart health or exercise routine?",rag_grounded,deepeval,True,1,1.0917030567685588,916,0.665938864628821,True
23,3,What are bone scans and how do they relate to exercise?,What are bone scans and how do they relate to exercise and heart health?,What are bone scans and how do they relate to exercise?,1,1,1,0.9302264847025944,0.9559160029111736,0.9302264847025944,0.9387896574387874,3,True,0.0,0.0,True,1.0,COMMITS,"I've heard about bone scans for cancer, but can you explain what they are and if they relate to my heart health or exercise routine?",rag_grounded,deepeval,True,1,1.0917030567685588,916,0.665938864628821,True
24,1,What are some strategies to encourage my child to eat more fruits and vegetables?,What are some strategies to encourage my child to eat more fruits and vegetables?,What are some strategies to encourage my child to eat more fruits and vegetables?,0,0,0,0.9795009945338444,0.9796062475837236,0.9796062475837236,0.979571163233764,0,False,0.9796062475837236,0.9796062476,False,1.0,COMMITS,How can I encourage my child to eat more fruits and vegetables as part of a healthy diet?,rag_grounded,deepeval,False,0,0.0,1419,,
24,2,What are some strategies to encourage my child to eat more fruits and vegetables?,What are some strategies to encourage my child to eat more fruits and vegetables?,What are some strategies to encourage my child to eat more fruits and vegetables?,0,0,0,0.9795827433891156,0.9795827433891156,0.9795827433891156,0.9795827433891156,0,False,0.9796062475837236,0.9796062476,False,1.0,COMMITS,How can I encourage my child to eat more fruits and vegetables as part of a healthy diet?,rag_grounded,deepeval,False,0,0.0,1419,,
24,3,What are some strategies to encourage my child to eat more fruits and vegetables?,What are some strategies to encourage my child to eat more fruits and vegetables?,What are some strategies to encourage my child to eat more fruits and vegetables?,0,0,0,0.9796062475837236,0.9796062475837236,0.9796062475837236,0.9796062475837236,0,False,0.9795258706678106,0.9796062476,False,1.0,COMMITS,How can I encourage my child to eat more fruits and vegetables as part of a healthy diet?,rag_grounded,deepeval,False,0,0.0,1419,,
25,1,Should I consult with a Registered Dietitian Nutritionist after my diagnosis?,Should I consult with a Registered Dietitian Nutritionist after my diagnosis?,Should I consult with a Registered Dietitian Nutritionist after my diagnosis?,0,0,0,0.9447266809198328,0.9447266809198328,0.9447266809198328,0.944726680919833,0,False,0.944727791488144,0.9447266809,False,1.0,COMMITS,"Right after my diagnosis, should I be seeing a nutritionist?",Diet,manual,False,1,1.7889087656529514,559,0.0679785330948121,False
25,2,Should I consult with a Registered Dietitian Nutritionist after my cancer diagnosis?,Should I consult with a Registered Dietitian Nutritionist after my cancer diagnosis?,Should I consult with a Registered Dietitian Nutritionist after my diagnosis?,0,0,0,0.9238640918714048,0.9238640918714048,0.9447481002287162,0.9308254279905088,0,False,0.9307977907123748,0.9447266809,False,1.0,COMMITS,"Right after my diagnosis, should I be seeing a nutritionist?",Diet,manual,False,1,1.7889087656529514,559,0.0679785330948121,False
25,3,Should I consult with a Registered Dietitian Nutritionist after my diagnosis?,Should I consult with a Registered Dietitian Nutritionist after my cancer diagnosis?,Should I consult with a Registered Dietitian Nutritionist after my diagnosis?,0,0,0,0.9447266809198328,0.9238333456086456,0.9447266809198328,0.9377622358161036,0,False,0.9377622358161036,0.9447266809,False,1.0,COMMITS,"Right after my diagnosis, should I be seeing a nutritionist?",Diet,manual,False,1,1.7889087656529514,559,0.0679785330948121,False
26,1,Can prolonged sitting increase the risk of cancer even with regular exercise?,Can prolonged sitting increase the risk of cancer even with regular exercise?,Can prolonged sitting increase the risk of cancer even if someone exercises regularly?,0,0,0,0.9176593589437352,0.9176593589437352,0.9173661999681808,0.917561639285217,0,False,0.9175340867495576,0.9175780037,False,1.0,COMMITS,I sit at a desk all day for work. Does that put me at higher cancer risk even if I exercise after work?,Physical Activity,manual,True,0,0.0,657,,
26,2,Can prolonged sitting increase the risk of cancer even with regular exercise?,Can prolonged sitting increase the risk of cancer even with regular exercise?,Can prolonged sitting increase the risk of cancer even with regular exercise?,0,0,0,0.9176593589437352,0.9176593589437352,0.9176593589437352,0.9176593589437352,0,False,0.9177198005855306,0.9175780037,False,1.0,COMMITS,I sit at a desk all day for work. Does that put me at higher cancer risk even if I exercise after work?,Physical Activity,manual,True,0,0.0,657,,
26,3,Can prolonged sitting increase the risk of cancer even with regular exercise?,Can prolonged sitting increase the risk of cancer even with regular exercise?,Can prolonged sitting increase the risk of cancer even with regular exercise?,0,0,0,0.9176593589437352,0.9176593589437352,0.9176593589437352,0.9176593589437352,0,False,0.9176593589437352,0.9175780037,False,1.0,COMMITS,I sit at a desk all day for work. Does that put me at higher cancer risk even if I exercise after work?,Physical Activity,manual,True,0,0.0,657,,
27,1,Is exercise safe for cancer survivors with metastatic prostate cancer?,Is it safe for cancer survivors with metastatic prostate cancer to engage in strength training?,Is exercise safe for cancer survivors with metastatic prostate cancer?,1,1,1,0.8962334812005486,0.9152082903677043,0.8962366745262362,0.9025594820314964,3,True,0.0,0.0,True,1.0,COMMITS,My prostate cancer has spread to my bones. Is it safe for me to lift weights?,Physical Activity,manual,True,1,1.1402508551881414,877,0.5473204104903079,True
27,2,Is exercise safe for cancer survivors with metastatic prostate cancer?,Is it safe for cancer survivors with metastatic prostate cancer to start a weightlifting program?,Is it safe for cancer survivors with metastatic prostate cancer to engage in strength training?,1,1,1,0.8961081753748532,0.9187672392439558,0.9152652709184692,0.9100468951790928,3,True,0.0,0.0,True,1.0,COMMITS,My prostate cancer has spread to my bones. Is it safe for me to lift weights?,Physical Activity,manual,True,1,1.1402508551881414,877,0.5473204104903079,True
27,3,Is it safe for cancer survivors to engage in strength training?,Is exercise safe for cancer survivors with metastatic prostate cancer?,Is exercise safe for cancer survivors with metastatic prostate cancer?,1,1,1,0.8879071964387164,0.896246288632664,0.896246288632664,0.8934665912346814,3,True,0.0,0.0,True,1.0,COMMITS,My prostate cancer has spread to my bones. Is it safe for me to lift weights?,Physical Activity,manual,True,1,1.1402508551881414,877,0.5473204104903079,True
28,1,What should breast cancer survivors consider when starting an exercise program?,What should breast cancer survivors consider when starting an exercise program?,What should breast cancer survivors consider when starting an exercise program?,1,1,1,0.8502615364438154,0.8502615364438154,0.8502615364438154,0.8502615364438154,3,True,0.0,0.0,True,1.0,COMMITS,I had breast cancer. Is it safe to lift weights or will it cause lymphedema in my arm?,Physical Activity,manual,True,1,1.050420168067227,952,0.8487394957983193,True
28,2,What should breast cancer survivors consider when starting an exercise program?,What should breast cancer survivors consider when starting an exercise program?,What should breast cancer survivors consider when starting an exercise program?,1,1,1,0.8502615364438154,0.8502615364438154,0.8502615364438154,0.8502615364438154,3,True,0.0,0.0,True,1.0,COMMITS,I had breast cancer. Is it safe to lift weights or will it cause lymphedema in my arm?,Physical Activity,manual,True,1,1.050420168067227,952,0.8487394957983193,True
28,3,What should breast cancer survivors consider when starting an exercise program?,What should breast cancer survivors consider when starting an exercise program?,What should breast cancer survivors consider when starting an exercise program?,1,1,1,0.8502615364438154,0.8502615364438154,0.8502615364438154,0.8502615364438154,3,True,0.0,0.0,True,1.0,COMMITS,I had breast cancer. Is it safe to lift weights or will it cause lymphedema in my arm?,Physical Activity,manual,True,1,1.050420168067227,952,0.8487394957983193,True
29,1,Can lifting weights help manage depression for cancer survivors?,Can lifting weights help manage depression for cancer survivors?,Can lifting weights help manage depression for cancer survivors?,0,0,0,0.9723747400723228,0.9723747400723228,0.9723747400723228,0.9723747400723228,0,False,0.9723747400723228,0.9611841102,False,1.0,COMMITS,Will lifting weights help with my depression since my cancer diagnosis?,Physical Activity,manual,True,0,0.0,789,,
29,2,"How can lifting weights help with managing depression, particularly for cancer survivors?",Can lifting weights help manage depression for cancer survivors?,How can lifting weights help manage depression for cancer survivors?,0,0,0,0.9599265441387794,0.9723747400723228,0.961184110225186,0.9644951314787628,0,False,0.9644951314787628,0.9611841102,False,1.0,COMMITS,Will lifting weights help with my depression since my cancer diagnosis?,Physical Activity,manual,True,0,0.0,789,,
29,3,How can lifting weights help manage depression for cancer survivors?,Can lifting weights help manage depression for cancer survivors?,How can lifting weights help manage depression for cancer survivors?,0,0,0,0.9611953763153048,0.9723747400723228,0.961184110225186,0.9649180755376046,0,False,0.9649516591677886,0.9611841102,False,1.0,COMMITS,Will lifting weights help with my depression since my cancer diagnosis?,Physical Activity,manual,True,0,0.0,789,,
