row,pass,gen_q1,gen_q2,gen_q3,flag1,flag2,flag3,cos1,cos2,cos3,mean_cosine,n_flagged,all_noncommittal,score,arm,arm_position,arm_contrast_per_1k,arm_empathy_per_1k,arm_referral_per_1k,arm_len,unablatable
19,1,Why is weight management important for cancer survivors?,Why is weight management important for cancer survivors?,Why is weight management important for cancer survivors?,1,0,1,0.838175928210789,0.838175928210789,0.838175928210789,0.8381759282107891,2,False,0.8381759282107891,-H,0,0.0,0.0,0.0,811,
19,2,What are some important considerations for weight management in cancer survivors?,Why is weight management important for cancer survivors?,Why is weight management important for cancer survivors?,1,1,1,0.8381975697769688,0.8381041877911377,0.8381041877911377,0.838135315119748,3,True,0.0,-H,0,0.0,0.0,0.0,811,
19,3,"What are some important considerations for weight management, especially for cancer survivors?",Why is weight management important for cancer survivors?,Why is weight management important for cancer survivors?,1,1,1,0.8459409429858606,0.8381041877911377,0.8381041877911377,0.840716439522712,3,True,0.0,-H,0,0.0,0.0,0.0,811,
19,1,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,1,0,1,0.8561498108645977,0.8561498108645977,0.8561498108645977,0.8561498108645976,2,False,0.8563097207944134,-Q,1,0.0,1.3020833333333333,0.0,768,
19,2,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,0,0,1,0.8561498108645977,0.8561498108645977,0.8561498108645977,0.8561498108645976,1,False,0.8562031141745363,-Q,1,0.0,1.3020833333333333,0.0,768,
19,3,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,1,0,0,0.8561498108645977,0.8561498108645977,0.8561498108645977,0.8561498108645976,1,False,0.8561984081135593,-Q,3,0.0,1.3020833333333333,0.0,768,
19,1,What should cancer survivors consider regarding weight management?,What should cancer survivors consider for weight management?,What should cancer survivors consider regarding weight management?,0,0,0,0.8561498108645977,0.8472266048350917,0.8561498108645977,0.8531754088547624,0,False,0.8532698725426405,-Q-D,3,0.0,1.3020833333333333,0.0,768,
19,2,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,0,0,0,0.8561498108645977,0.8561498108645977,0.8561498108645977,0.8561498108645976,0,False,0.8561498108645976,-Q-D,2,0.0,1.3020833333333333,0.0,768,
19,3,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,What advice do you have for weight management for cancer survivors?,0,0,0,0.8561498108645977,0.8561498108645977,0.8346084607762148,0.8489693608351367,0,False,0.8489693608351367,-Q-D,1,0.0,1.3020833333333333,0.0,768,
19,1,What should cancer survivors consider regarding weight management?,"What are some tips for maintaining a healthy weight, especially for cancer survivors?",What should cancer survivors consider regarding weight management?,1,1,1,0.8561498108645977,0.835172641208124,0.8561498108645977,0.8491574209791065,3,True,0.0,control,2,0.0,1.1587485515643106,0.0,863,
19,2,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,What are some tips for maintaining a healthy weight?,1,1,1,0.8561498108645977,0.8561498108645977,0.8598349425103602,0.8573781880798519,3,True,0.0,control,3,0.0,1.1587485515643106,0.0,863,
19,3,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,What should cancer survivors consider regarding weight management?,1,1,1,0.8561498108645977,0.8561498108645977,0.8561498108645977,0.8561498108645976,3,True,0.0,control,2,0.0,1.1587485515643106,0.0,863,
22,1,What are the benefits of joining a gym with a trainer versus exercising at home?,"Which option is better for exercising, joining a gym with a trainer or working out at home?",What are the benefits of joining a gym with a trainer versus exercising at home?,1,1,1,0.930256502833574,0.9474387667503331,0.930256502833574,0.9359839241391604,3,True,0.0,-H,1,0.0,0.0,0.0,839,
22,2,What are the benefits of joining a gym with a trainer versus exercising at home?,What are the benefits of joining a gym with a trainer versus exercising at home for a cancer survivor?,What are the benefits of joining a gym with a trainer versus exercising at home?,1,1,1,0.930256502833574,0.8947617446859317,0.930256502833574,0.9184249167843599,3,True,0.0,-H,0,0.0,0.0,0.0,839,
22,3,What are the benefits of joining a gym with a trainer versus exercising at home?,What are the benefits of joining a gym with a trainer versus exercising at home?,What are the benefits of joining a gym with a trainer versus exercising at home?,1,1,1,0.930256502833574,0.930256502833574,0.930256502833574,0.930256502833574,3,True,0.0,-H,0,0.0,0.0,0.0,839,
22,1,"Which option is better for exercising, joining a gym with a trainer or working out at home?",Which is better for exercising as a cancer survivor: joining a gym with a trainer or working out at home?,"Which option is better for exercising as a cancer survivor, joining a gym with a trainer or working out at home?",1,1,1,0.9474387667503331,0.9066396445126468,0.9066310075035696,0.9202364729221832,3,True,0.0,-Q,3,1.3623978201634876,0.0,0.0,734,
22,2,"Which option is better for exercising as a cancer survivor, joining a gym with a trainer or working out at home?","Which is better for a cancer survivor, joining a gym with a trainer or exercising at home?","Which is better for a cancer survivor, joining a gym with a trainer or exercising at home?",1,1,1,0.9066310075035696,0.9046372940954349,0.9046372940954349,0.9053018652314798,3,True,0.0,-Q,3,1.3623978201634876,0.0,0.0,734,
22,3,"Which option is better for exercising as a cancer survivor, joining a gym with a trainer or working out at home?","Which option is better for exercising as a cancer survivor, joining a gym with a trainer or working out at home?","Which is better for a cancer survivor, joining a gym with a trainer or exercising at home?",1,1,1,0.9066310075035696,0.9066310075035696,0.9046372940954349,0.9059664363675247,3,True,0.0,-Q,1,1.3623978201634876,0.0,0.0,734,
22,1,"Which option is better for exercising as a cancer survivor, joining a gym with a trainer or exercising at home?","Which is better for a cancer survivor, joining a gym with a trainer or exercising at home?","Which option is better for exercising, joining a gym with a trainer or working out at home?",1,1,1,0.9061690257449859,0.9046372940954349,0.9474387667503331,0.9194150288635846,3,True,0.0,-Q-D,2,1.3623978201634876,0.0,0.0,734,
22,2,"Which option is better for exercising as a cancer survivor, joining a gym with a trainer or working out at home?","Which option is better for exercise, joining a gym with a trainer or working out at home?","Which is better for exercise, joining a gym with a trainer or working out at home?",1,1,1,0.9066310075035696,0.9500914773896757,0.9594399875517338,0.9387208241483264,3,True,0.0,-Q-D,1,1.3623978201634876,0.0,0.0,734,
22,3,"Which is better for a cancer survivor, joining a gym with a trainer or exercising at home?","Which is better for a cancer survivor, joining a gym with a trainer or exercising at home?","Which is better for a cancer survivor, joining a gym with a trainer or exercising at home?",1,1,1,0.904578586390512,0.904578586390512,0.904578586390512,0.904578586390512,3,True,0.0,-Q-D,3,1.3623978201634876,0.0,0.0,734,
22,1,"Which option is better for exercising, joining a gym with a trainer or working out at home?",What are the benefits of joining a gym with a trainer versus exercising at home?,Should I join a gym with a trainer or exercise at home?,1,1,1,0.9472923752359718,0.9297154249740749,0.9836817365023762,0.9535631789041409,3,True,0.0,control,0,1.1641443538998837,0.0,0.0,859,
22,2,Which option is better for exercising: joining a gym with a trainer or working out at home?,Should I join a gym with a trainer or exercise at home?,What are the benefits of joining a gym with a trainer versus exercising at home?,1,1,1,0.950953416588344,0.9837332157941177,0.9296047934731371,0.9547638086185328,3,True,0.0,control,2,1.1641443538998837,0.0,0.0,859,
22,3,"Which option is better for exercising, joining a gym with a trainer or working out at home?",Which option is better for exercising after cancer treatment: joining a gym with a trainer or working out at home?,Which option is better for exercising: joining a gym with a trainer or working out at home?,1,1,1,0.9474387667503331,0.9090911795919808,0.9509818295397594,0.9358372586273577,3,True,0.0,control,2,1.1641443538998837,0.0,0.0,859,
23,1,What are bone scans and how do they relate to bone and heart health?,How do bone scans relate to heart health and exercise?,How do bone scans relate to heart health and exercise?,1,1,1,0.9461603804524307,0.9381106417485766,0.9381106417485766,0.9407938879831946,3,True,0.0,-D,3,1.3550135501355014,0.0,0.0,738,
23,2,How do bone scans relate to heart health and exercise?,What are bone scans and how do they relate to health?,What are bone scans and how do they relate to health issues?,1,0,0,0.9381770755589203,0.9248622259700522,0.9202419084586374,0.9277604033292034,1,False,0.9277382587257553,-D,2,1.3550135501355014,0.0,0.0,738,
23,3,What are bone scans and how do they relate to health issues?,What are bone scans and how do they relate to health?,How do bone scans relate to bone health and exercise?,0,1,1,0.9202419084586374,0.9243555509203347,0.9179329395867134,0.9208434663218951,2,False,0.9207920175683412,-D,1,1.3550135501355014,0.0,0.0,738,
23,1,What are bone scans and how do they relate to exercise and heart health?,What are bone scans and how do they relate to exercise?,What are bone scans and how do they relate to exercise?,0,0,0,0.9559160029111737,0.9302264847025943,0.9302264847025943,0.9387896574387874,0,False,0.9387896574387874,-Q,2,1.1415525114155252,0.0,1.1415525114155252,876,
23,2,What are bone scans and how do they relate to exercise?,What are bone scans and how do they relate to exercise and heart health?,What are bone scans and how do they relate to exercise?,0,1,0,0.9302264847025943,0.9559160029111737,0.9302264847025943,0.9387896574387874,1,False,0.9387896574387874,-Q,1,1.1415525114155252,0.0,1.1415525114155252,876,
23,3,What are bone scans and how do they relate to exercise?,What are bone scans and how do they relate to exercise?,What are bone scans and how do they relate to exercise?,0,0,0,0.9302264847025943,0.9302264847025943,0.9302264847025943,0.9302264847025943,0,False,0.9302264847025943,-Q,3,1.1415525114155252,0.0,1.1415525114155252,876,
23,1,What are bone scans and how do they relate to health?,What are bone scans and how do they relate to bone and heart health?,What are bone scans and how do they relate to health issues?,0,0,0,0.9243555509203347,0.9461603804524307,0.9202419084586374,0.9302526132771343,0,False,0.9302526132771343,-Q-D,1,1.4326647564469914,0.0,0.0,698,
